SEARCH|MFR|MFR_NAME|PAGE|PN|Description|Price
*|33|WATTS LEAD FREE|3|LF909-C2075|WATTS LF909 3/4-1"#2CK CVR KIT|64.10
*|33|WATTS LEAD FREE|3|LF909-C4125|WATTS LF909 1 1/4-2"CK CVR KIT|80.70
*|33|WATTS LEAD FREE|3|LF909-CK1001|WATTS LF909 10#1CK ASSY|2970.00
*|33|WATTS LEAD FREE|3|LF909-CK1125|WATTS LF909 1 1/4-2"#1CK ASSY|193.00
*|33|WATTS LEAD FREE|3|LF909-CK1250|WATTS LF909 2 1/2-3"#1CK ASSY|403.00
*|33|WATTS LEAD FREE|3|LF909-CK1400|WATTS LF909 4"#1CK ASSY|650.00
*|33|WATTS LEAD FREE|3|LF909-CK1600|WATTS LF909 6"#1CK ASSY|1170.00
*|33|WATTS LEAD FREE|3|LF909-CK1800|WATTS LF909 8"#1CK ASSY|2070.00
*|33|WATTS LEAD FREE|3|LF909-CK2001|WATTS LF909 10"#2CK ASSY|2610.00
*|33|WATTS LEAD FREE|3|LF909-CK2125|WATTS LF909 1 1/4-2"#2CK ASSY|181.00
*|33|WATTS LEAD FREE|3|LF909-CK2400|WATTS LF909 4"#2CK ASSY|616.00
*|33|WATTS LEAD FREE|3|LF909-CK2600|WATTS LF909 6"#2CK ASSY|1060.00
*|33|WATTS LEAD FREE|4|LF909-CK2800|WATTS LF909 8"#2CK ASSY|1940.00
*|33|WATTS LEAD FREE|4|LF909-RC3125|WATTS LF909 1 1/4-2"CK RBR KIT|64.10
*|33|WATTS LEAD FREE|4|LF909-RT001|WATTS LF909 10"RBR RPR KIT|573.00
*|33|WATTS LEAD FREE|4|LF909-RT075|WATTS LF909 3/4-1"RBR RPR KIT|65.40
*|33|WATTS LEAD FREE|4|LF909-RT125|WATTS LF909 1 1/4-2"RBR RPR KT|101.00
*|33|WATTS LEAD FREE|4|LF909-RT250|WATTS LF909 2 1/2-3"RBR RPRKIT|288.00
*|33|WATTS LEAD FREE|4|LF909-RT400|WATTS LF909 4"RBR RPR KIT|379.00
*|33|WATTS LEAD FREE|4|LF909-RT600|WATTS LF909 6"RBR RPR KIT|397.00
*|33|WATTS LEAD FREE|4|LF909-RT800|WATTS LF909 8"RBR RPR KIT|491.00
*|33|WATTS LEAD FREE|4|LF909-RV075|WATTS LF909 3/4-1"RV RBR KIT|47.40
*|33|WATTS LEAD FREE|4|LF909-RV125|WATTS LF909 1 1/4-2"RV RBR KIT|66.20
*|33|WATTS LEAD FREE|4|LF909-RV250|WATTS LF909 2 1/2-3"RV RBR KIT|162.00
*|33|WATTS LEAD FREE|4|LF909-RV400|WATTS LF909 4-6"RV RBR KIT|214.00
*|33|WATTS LEAD FREE|4|LF909-RV800|WATTS LF909 8-10"RV RBR KIT|269.00
*|33|WATTS LEAD FREE|4|LF909-S001|WATTS LF909 10"CK SEAT KIT|1060.00
*|33|WATTS LEAD FREE|4|LF909-S250|WATTS LF909 2 1/2-3"CK SEAT KT|154.00
*|33|WATTS LEAD FREE|4|LF909-S400|WATTS LF909 4"CK SEAT KIT|224.00
*|33|WATTS LEAD FREE|4|LF909-S600|WATTS LF909 6"CK SEAT KIT|383.00
*|33|WATTS LEAD FREE|4|LF909-S800|WATTS LF909 8"CK SEAT KIT|912.00
*|33|WATTS LEAD FREE|4|LF909-T075|WATTS LF909 3/4-1"TOTAL RPRKIT|271.00
*|33|WATTS LEAD FREE|5|LF909-VC075|WATTS LF909 3/4-1"RV COVER KIT|88.40
*|33|WATTS LEAD FREE|5|LF909-VC125|WATTS LF909 1 1/4-2"RV CVR KIT|138.00
*|33|WATTS LEAD FREE|5|LF909-VT075|WATTS LF909 3/4-1"RV TOTAL KIT|159.00
*|33|WATTS LEAD FREE|5|LF909-VT125|WATTS LF909 1 1/4-2"RV TOTALKT|294.00
*|33|WATTS LEAD FREE|5|LF909-VT250|WATTS LF909 2 1/2-3"RV TOTALKT|314.00
*|33|WATTS LEAD FREE|5|LF909DA-CK1001|WATTS LF909RPDA 10"#1CK ASSY|3250.00
*|33|WATTS LEAD FREE|5|LF909DA-CK1250|WTS LF909RPDA 2 1/2-3"#1CKASSY|484.00
*|33|WATTS LEAD FREE|5|LF909DA-CK1400|WATTS LF909RPDA 4"#1CK ASSY|673.00
*|33|WATTS LEAD FREE|5|LF909DA-CK1600|WATTS LF909RPDA 6"#1CK ASSY|1210.00
*|33|WATTS LEAD FREE|5|LF909DA-CK1800|WATTS LF909RPDA 8"#1CK ASSY|2190.00
*|33|WATTS LEAD FREE|5|LF909HW-CK1075|WATTS LF909HW 3/4-1"#1CK ASSY|151.00
*|33|WATTS LEAD FREE|5|LF909HW-CK1125|WATTS LF909HW 1 1/4-2"#1CK ASY|256.00
*|33|WATTS LEAD FREE|5|LF909HW-CK2125|WATTS LF909HW 1 1/4-2"#2CK ASY|245.00
*|33|WATTS LEAD FREE|5|LF909HW-RC3075|WATTS LF909HW 3/4-1"CK RBR KIT|38.60
*|33|WATTS LEAD FREE|5|LF909HW-RC3125|WATTS LF909HW 1 1/4-2"CK RBRKT|64.10
*|33|WATTS LEAD FREE|5|LF909HW-RT075|WATTS LF909HW 3/4-1"RBR RPRKIT|86.00
*|33|WATTS LEAD FREE|5|LF909HW-RT125|WATTS LF909HW 1 1/4-2"RBR KIT|130.00
*|33|WATTS LEAD FREE|5|LF909M1-RT001|WATTS LF909M1 10"RBR RPR KIT|518.00
*|33|WATTS LEAD FREE|6|LF909M1-RT800|WATTS LF909M1 8"RBR RPR KIT|437.00
*|33|WATTS LEAD FREE|6|LF909M1-VT400|WATTS LF909M1 4-10"RV TOTALKIT|701.00
*|33|WATTS LEAD FREE|6|LF909PC-CK1075|WATTS LF909PC 3/4-1"#1CK ASSY|121.00
*|33|WATTS LEAD FREE|6|LF909PC-CK1125|WATTS LF909PC 1 1/4-2"#1CKASSY|217.00
*|33|WATTS LEAD FREE|6|LF909PC-CK2075|WATTS LF909PC 3/4-1"#2CK ASSY|114.00
*|33|WATTS LEAD FREE|6|LF909PC-CK2125|WATTS LF909PC 1 1/4-2"#2CKASSY|204.00
*|33|WATTS LEAD FREE|6|LF919-C050|WATTS LF919 1/4-1/2"CK CVR KIT|49.70
*|33|WATTS LEAD FREE|6|LF919-C075|WATTS LF919 3/4"CK COVER KIT|83.10
*|33|WATTS LEAD FREE|6|LF919-C100|WATTS LF919 1"CK COVER KIT|83.10
*|33|WATTS LEAD FREE|6|LF919-C125|WATTS LF919 1 1/4-1 1/2"CK CVR|112.00
*|33|WATTS LEAD FREE|6|LF919-C200|WATTS LF919 2"CK COVER KIT|126.00
*|33|WATTS LEAD FREE|6|LF919-VC050|WATTS LF919 1/4-1/2"RV COVER|71.80
*|33|WATTS LEAD FREE|6|LF919-VC075|WATTS LF919 3/4-1"RV COVER KIT|68.90
*|33|WATTS LEAD FREE|6|LF919-VC125|WATTS LF919 1 1/4-2"RV COVERKT|71.80
*|33|WATTS LEAD FREE|6|LFFBV050|WATTS LEAD FREE 1/2"BALL VALVE|21.30
*|33|WATTS LEAD FREE|6|LFFBV075|WATTS LEAD FREE 3/4"BALL VALVE|26.90
*|33|WATTS LEAD FREE|6|LFFBV100|WATTS LEAD FREE 1" BALL VALVE|45.50
*|33|WATTS LEAD FREE|6|LFFBV125|WATTS LEAD FREE 1 1/4"BALL VLV|50.00
*|33|WATTS LEAD FREE|6|LFFBV150|WATTS LEAD FREE 1 1/2"BALL VLV|69.30
*|33|WATTS LEAD FREE|6|LFFBV200|WATTS LEAD FREE 2"BALL VALVE|107.00
*|33|WATTS LEAD FREE|7|LFFBVE050|WATTS LEAD FREE 1/2"TPD BL VLV|25.50
*|33|WATTS LEAD FREE|7|LFFBVE075|WATTS LEAD FREE 3/4"TPD BALVLV|32.20
*|33|WATTS LEAD FREE|7|LFFBVE100|WATTS LEAD FREE 1"TPD BALL VLV|54.60
*|33|WATTS LEAD FREE|7|LFFBVE125|WATTS LEAD FREE 1 1/4"TPD BALV|77.50
*|33|WATTS LEAD FREE|7|LFFBVE150|WATTS LEAD FREE 1 1/2"TPD BALV|107.00
*|33|WATTS LEAD FREE|7|LFFBVE200|WATTS LEAD FREE 2"TPD BALLVALV|166.00
*|33|WATTS LEAD FREE|7|LFTC1|WATTS LF 1/8 X 1/4" TEST COCK|8.70
*|33|WATTS LEAD FREE|7|LFTC2|WATTS LEAD FREE 1/4"TEST COCK|11.60
*|33|WATTS LEAD FREE|3|lf909-ck2250|WATTS LF909 2 1/2-3"#2CK ASSY|387.00
*|33|WATTS LEAD FREE|5|lf909-t125|WATTS LF909 1 1/4-2"TOTL RPRKT|499.00
*|33|WATTS LEAD FREE|5|lf909hw-ck2075|WATTS LF909HW 3/4-1"#2CK ASSY|143.00
*|34|WILKINS NC|1|10NFLS|WILKINS 10"FL X FL VALV SETTER|1530.00
*|34|WILKINS NC|1|10NFLSST|WKNS 400ST 10"FLXFL VALVE SETR|1380.00
*|34|WILKINS NC|1|10NMJFS|WILKINS 10"FL X MJ VALV SETTER|1560.00
*|34|WILKINS NC|1|10NMJFSST|WKNS 400ST 10"FLXMJ VALVE SETR|1560.00
*|34|WILKINS NC|1|10NMJS|WILKINS 10"MJ X MJ VALV SETTER|1560.00
*|34|WILKINS NC|1|10NMJSST|WKNS 400ST 10"MJXMJ VALVE SETR|1440.00
*|34|WILKINS NC|1|212NFLS|WKNS 2 1/2"FL X FL VALV SETTER|473.00
*|34|WILKINS NC|1|3NFLS|WILKINS 3" FL X FL VALV SETTER|473.00
*|34|WILKINS NC|1|3NMJFS|WILKINS 3"FL X MJ VALV SETTER|457.00
*|34|WILKINS NC|1|3NMJS|WILKINS 3"MJ X MJ VALV SETTER|457.00
*|34|WILKINS NC|1|4NFLS|WILKINS 4"FL X FL VALV SETTER|587.00
*|34|WILKINS NC|1|4NFLSST|WKNS 400ST 4"FLXFL VALVE SETER|530.00
*|34|WILKINS NC|1|4NMJFS|WILKINS 4"FL X MJ VALV SETTER|571.00
*|34|WILKINS NC|1|4NMJFSST|WKNS 400ST 4"FLXMJ VALVE SETER|529.00
*|34|WILKINS NC|1|4NMJS|WILKINS 4"MJ X MJ VALV SETTER|529.00
*|34|WILKINS NC|1|4NMJSST|WKNS 400ST 4"MJXMJ VALVE SETER|529.00
*|34|WILKINS NC|1|6NFLS|WILKINS 6"FL X FL VALV SETTER|835.00
*|34|WILKINS NC|1|6NFLSST|WKNS 400ST 6"FLXFL VALVE SETER|806.00
*|34|WILKINS NC|1|6NMJFS|WILKINS 6"FL X MJ VALV SETTER|820.00
*|34|WILKINS NC|1|6NMJFSST|WKNS 400ST 6"FLXMJ VALVE SETER|820.00
*|34|WILKINS NC|2|6NMJS|WILKINS 6"MJ X MJ VALV SETTER|820.00
*|34|WILKINS NC|2|6NMJSST|WKNS 400ST 6"MJXMJ VALVE SETER|820.00
*|34|WILKINS NC|2|8NFLS|WILKINS 8"FL X FL VALV SETTER|962.00
*|34|WILKINS NC|2|8NFLSST|WKNS 400ST 8"FLXFL VALVE SETER|937.00
*|34|WILKINS NC|2|8NMJFS|WILKINS 8"FL X MJ VALV SETTER|990.00
*|34|WILKINS NC|2|8NMJFSST|WKNS 400ST 8"FLXMJ VALVE SETER|1070.00
*|34|WILKINS NC|2|8NMJS|WILKINS 8"MJ X MJ VALV SETTER|990.00
*|34|WILKINS NC|2|8NMJSST|WKNS 400ST 8"MJXMJ VALVE SETER|990.00
*|37|WILKINS FL|1|10FFLS|WILKINS 10"FL x FL VALV SETTER|1520.00
*|37|WILKINS FL|1|10FFLSST|WKNS 400ST 10"FLXFL VALVE SETR|1380.00
*|37|WILKINS FL|1|10FMJFS|WILKINS 10"FL X MJ VALV SETTER|1520.00
*|37|WILKINS FL|1|10FMJFSST|WKNS 400ST 10"FLXMJ VALVE SETR|1520.00
*|37|WILKINS FL|1|10FMJS|WILKINS 10"MJ X MJ VALV SETTER|1520.00
*|37|WILKINS FL|1|10FMJSST|WKNS 400ST 10"MJXMJ VALVE SETR|1430.00
*|37|WILKINS FL|1|212FFLS|WKNS 2 1/2"FL X FL VALV SETTER|467.00
*|37|WILKINS FL|1|3FFLS|WILKINS 3"FL X FL VALV SETTER|467.00
*|37|WILKINS FL|1|3FMJFS|WILKINS 3"FL X FL VALV SETTER|452.00
*|37|WILKINS FL|1|3FMJS|WILKINS 3"MJ X MJ VALV SETTER|452.00
*|37|WILKINS FL|1|4FFLS|WILKINS 4"FL X FL VALV SETTER|580.00
*|37|WILKINS FL|1|4FFLSST|WKNS 400ST 4"FLXFL VALVE SETER|530.00
*|37|WILKINS FL|1|4FMJFS|WILKINS 4"FL X MJ VALV SETTER|564.00
*|37|WILKINS FL|1|4FMJFSST|WKNS 400ST 4"FLXMJ VALVE SETER|522.00
*|37|WILKINS FL|1|4FMJS|WILKINS 4"MJ X MJ VALV SETTER|522.00
*|37|WILKINS FL|1|4FMJSST|WKNS 400ST 4"MJXMJ VALVE SETER|522.00
*|37|WILKINS FL|1|6FFLS|WILKINS 6"FL X FL VALV SETTER|833.00
*|37|WILKINS FL|1|6FFLSST|WKNS 400ST 6"FLXFL VALVE SETER|812.00
*|37|WILKINS FL|1|6FMJFS|WILKINS 6"FL X MJ VALV SETTER|810.00
*|37|WILKINS FL|1|6FMJFSST|WKNS 400ST 6"FLXMJ VALVE SETER|810.00
*|37|WILKINS FL|2|6FMJS|WILKINS 6"MJ X MJ VALV SETTER|810.00
*|37|WILKINS FL|2|6FMJSST|WKNS 400ST 6"MJXMJ VALVE SETER|810.00
*|37|WILKINS FL|2|8FFLS|WILKINS 8"FL X FL VALV SETTER|950.00
*|37|WILKINS FL|2|8FFLSST|WKNS 400ST 8"FLXFL VALVE SETER|937.00
*|37|WILKINS FL|2|8FMJFS|WILKINS 8"FL X MJ VALV SETTER|977.00
*|37|WILKINS FL|2|8FMJFSST|WKNS 400ST 8"FLXMJ VALVE SETER|1050.00
*|37|WILKINS FL|2|8FMJS|WILKINS 8"MJ X MJ VALV SETTER|978.00
*|37|WILKINS FL|2|8FMJSST|WKNS 400ST 8"MJXMJ VALVE SETER|978.00
*|38|BACKFLOW DIRECT|1|BD-4100|BF DIR 20/30 2-4" #1 CK ASSY|252.00
*|38|BACKFLOW DIRECT|1|BD-4200|BF DIR 20-50 2-4" #2 CK ASSY|252.00
*|38|BACKFLOW DIRECT|1|BD-4300|BF DIR 40/50 2-4" #1 CK ASSY|300.00
*|38|BACKFLOW DIRECT|1|BD-4400-12|BF DIR 40/50 2-4" RV ASSY|607.00
*|38|BACKFLOW DIRECT|1|BD-4400-16|BF DIRECT 40/50/X 6-8"RV ASSY|631.00
*|38|BACKFLOW DIRECT|1|BD-6100|BF DIR 20/30 6"20X/30X 4" #1CK|374.00
*|38|BACKFLOW DIRECT|1|BD-6200|BF DIR 20/30 6"20X/30X 4" #2CK|374.00
*|38|BACKFLOW DIRECT|1|BD-8100|BF DIR 20/30 8"20X/30X 6" #1CK|568.00
*|38|BACKFLOW DIRECT|1|BD-8200|BF DIR 20-50 8"20X-50X 6" #2CK|568.00
*|38|BACKFLOW DIRECT|1|BD-8300|BF DIR 40/50 8"40X/50X 6" #1CK|668.00
*|38|BACKFLOW DIRECT|1|BFD-0100|BF DIR 40/50 2-4" AGD|220.00
*|38|BACKFLOW DIRECT|1|BFD-0200|BF DIR 40/50/X 6-8" AGD|254.00
*|38|BACKFLOW DIRECT|1|BFD-1010|BF DIR 30/50/X 2-8" BYP CK KIT|34.90
*|38|BACKFLOW DIRECT|1|BFD-1015|BF DIR 30/50/X 2-8" BYP ASSY|94.70
*|38|BACKFLOW DIRECT|1|BFD-1140|BF DIR 20-50 2-4" CK RBR KIT|106.00
*|38|BACKFLOW DIRECT|1|BFD-1160|BF DIR 20-30 6"20X/30X 4"CKRBR|154.00
*|38|BACKFLOW DIRECT|1|BFD-1180|BF DIR 20-50 8"20X/30X 6"CKRBR|202.00
*|38|BACKFLOW DIRECT|1|BFD-1400|BF DIR 40/50/X 2-8" RV RBR KIT|192.00
*|38|BACKFLOW DIRECT|1|BFD-RT250|BF DIR 40/50 2-4" RBR KIT|298.00
*|38|BACKFLOW DIRECT|1|BFD-RT600|BF DIR 40/50 8"40X/50X 6"RBRKT|394.00
*|38|BACKFLOW DIRECT|2|BFD-TC050|BF DIRECT 1/2"MXF TEST COCK|19.10
*|38|BACKFLOW DIRECT|2|BFD-TC075|BF DIRECT 3/4"MXF TEST COCK|25.20
*|38|BACKFLOW DIRECT|2|GF-0025|BF DIR 2 1/2"GRV X FLG ADAPT|30.00
*|38|BACKFLOW DIRECT|2|GF-0030|BF DIR 3"GRV X FLG ADAPT|38.00
*|38|BACKFLOW DIRECT|2|GF-0040|BF DIR 4"GRV X FLG ADAPT|54.00
*|38|BACKFLOW DIRECT|2|GF-0060|BF DIR 6" GRV X FLG ADAPT|83.20
*|38|BACKFLOW DIRECT|2|GF-0080|BF DIR 8"GRV X FLG ADAPT|125.00
*|38|BACKFLOW DIRECT|2|TCW|BF DIRECT TEST COCK WRENCH|6.60
*|40|WILKINS AZ|1|10AFLS|WILKINS 10"FL X FL VALV SETTER|1600.00
*|40|WILKINS AZ|1|10AFLSST|WKNS 400ST 10"FLXFL VALVE SETR|1380.00
*|40|WILKINS AZ|1|10AMJFS|WILKINS 10"FL X MJ VALV SETTER|1620.00
*|40|WILKINS AZ|1|10AMJFSST|WKNS 400ST 10"FLXMJ VALVE SETR|1620.00
*|40|WILKINS AZ|1|10AMJS|WILKINS 10"MJ X MJ VALV SETTER|1620.00
*|40|WILKINS AZ|1|10AMJSST|WKNS 400ST 10"MJXMJ VALVE SETR|1500.00
*|40|WILKINS AZ|1|212AFLS|WKNS 2 1/2"FL X FL VALV SETTER|493.00
*|40|WILKINS AZ|1|3AFLS|WILKINS 3"FL X FL VALV SETTER|493.00
*|40|WILKINS AZ|1|3AMJFS|WILKINS 3"FL X MJ VALV SETTER|476.00
*|40|WILKINS AZ|1|3AMJS|WILKINS 3"MJ X MJ VALV SETTER|476.00
*|40|WILKINS AZ|1|4AFLS|WILKINS 4"FL X FL VALV SETTER|612.00
*|40|WILKINS AZ|1|4AFLSST|WKNS 400ST 4"FLXFL VALVE SETER|530.00
*|40|WILKINS AZ|1|4AMJFS|WILKINS 4"FL X MJ VALV SETTER|594.00
*|40|WILKINS AZ|1|4AMJFSST|WKNS 400ST 4"FLXMJ VALVE SETER|551.00
*|40|WILKINS AZ|1|4AMJS|WILKINS 4"MJ X MJ VALV SETTER|551.00
*|40|WILKINS AZ|1|4AMJSST|WKNS 400ST 4"MJXMJ VALVE SETER|551.00
*|40|WILKINS AZ|1|6AFLS|WILKINS 6"FL X FL VALV SETTER|870.00
*|40|WILKINS AZ|1|6AFLSST|WKNS 400ST 6"FLXFL VALVE SETER|812.00
*|40|WILKINS AZ|1|6AMJFS|WILKINS 6"FL X MJ VALV SETTER|853.00
*|40|WILKINS AZ|1|6AMJFSST|WKNS 400ST 6"FLXMJ VALV SETER|853.00
*|40|WILKINS AZ|2|6AMJS|WILKINS 6"MJ X MJ VALV SETTER|853.00
*|40|WILKINS AZ|2|6AMJSST|WKNS 400ST 6"MJXMJ VALVE SETER|853.00
*|40|WILKINS AZ|2|8AFLS|WILKINS 8"FL X FL VALV SETTER|1000.00
*|40|WILKINS AZ|2|8AFLSST|WKNS 400ST 8"FLXFL VALVE SETER|937.00
*|40|WILKINS AZ|2|8AMJFS|WILKINS 8"FL X MJ VALV SETTER|1030.00
*|40|WILKINS AZ|2|8AMJFSST|WKNS 400ST 8"FLXMJ VALVE SETER|1110.00
*|40|WILKINS AZ|2|8AMJS|WILKINS 8"MJ X MJ VALV SETTER|1030.00
*|40|WILKINS AZ|2|8AMJSST|WKNS 400ST 8"MJXMJ VALVE SETER|1030.00
*|41|WILKINS TX|1|10TFLS|WILKINS 10"FL X FL VALV SETTER|1540.00
*|41|WILKINS TX|1|10TFLSST|WKNS 400ST 10"FLXFL VALVE SETR|1380.00
*|41|WILKINS TX|1|10TMJFS|WILKINS 10"FL X MJ VALV SETTER|1570.00
*|41|WILKINS TX|1|10TMJFSST|WKNS 400ST 10"FLXMJ VALVE SETR|1570.00
*|41|WILKINS TX|1|10TMJS|WILKINS 10"MJ X MJ VALV SETTER|1570.00
*|41|WILKINS TX|1|10TMJSST|WKNS 400ST 10"MJXMJ VALVE SETR|1450.00
*|41|WILKINS TX|1|212TFLS|WKNS 2 1/2"FL X FL VALV SETTER|475.00
*|41|WILKINS TX|1|3TFLS|WILKINS 3"FL X FL VALV SETTER|475.00
*|41|WILKINS TX|1|3TMJFS|WILKINS 3"FL X MJ VALV SETTER|460.00
*|41|WILKINS TX|1|3TMJS|WILKINS 3"MJ X MJ VALV SETTER|460.00
*|41|WILKINS TX|1|4TFLS|WILKINS 4"FL X FL VALV SETTER|590.00
*|41|WILKINS TX|1|4TFLSST|WKNS 400ST 4"FLXFL VALVE SETER|530.00
*|41|WILKINS TX|1|4TMJFS|WILKINS 4"FL X MJ VALV SETTER|573.00
*|41|WILKINS TX|1|4TMJFSST|WKNS 400ST 4"FLXMJ VALVE SETER|532.00
*|41|WILKINS TX|1|4TMJS|WILKINS 4"MJ X MJ VALV SETTER|532.00
*|41|WILKINS TX|1|4TMJSST|WKNS 400ST 4"MJXMJ VALVE SETER|532.00
*|41|WILKINS TX|1|6TFLS|WILKINS 6"FL X FL VALV SETTER|840.00
*|41|WILKINS TX|1|6TFLSST|WKNS 400ST 6"FLXFL VALVE SETER|812.00
*|41|WILKINS TX|1|6TMJFS|WILKINS 6"FL X MJ VALV SETTER|824.00
*|41|WILKINS TX|1|6TMJFSST|WKNS 400ST 6"FLXMJ VALV SETER|824.00
*|41|WILKINS TX|2|6TMJS|WILKINS 6"MJ X MJ VALV SETTER|824.00
*|41|WILKINS TX|2|6TMJSST|WKNS 400ST 6"MJXMJ VALVE SETER|824.00
*|41|WILKINS TX|2|8TFLS|WILKINS 8"FL X FL VALV SETTER|967.00
*|41|WILKINS TX|2|8TFLSST|WKNS 400ST 8"FLXFL VALVE SETER|937.00
*|41|WILKINS TX|2|8TMJFS|WILKINS 8"FL X MJ VALV SETTER|995.00
*|41|WILKINS TX|2|8TMJFSST|WKNS 400ST 8"FLXMJ VALVE SETER|1070.00
*|41|WILKINS TX|2|8TMJS|WILKINS 8"MJ X MJ VALV SETTER|995.00
*|41|WILKINS TX|2|8TMJSST|WKNS 400ST 8"MJXMJ VALVE SETER|995.00
*|90|WATTS RE|1|10BFPRK|WATTS 700 4" CHECK MOD KIT|0.0000
*|90|WATTS RE|1|668|WATTS 800M2/M4 1 1/4-2"FLT SPG|12.20
*|90|WATTS RE|2|833915|WATTS 900 3/4-1 1/4" UNIONGSKT|39.40
*|90|WATTS RE|2|833935|WATTS 900 1 1/2-2" UNION GSKT|6.20
*|90|WATTS RE|2|835013|WATTS 909 1 1/4" FLG END ADAPT|0.0000
*|90|WATTS RE|2|835014|WATTS 909 1 1/2" FLG END ADAPT|0.0000
*|90|WATTS RE|2|835015|WATTS 909 2"FLG END ADAPT|0.0000
*|90|WATTS RE|2|835253|WATTS 009/909 3/4" UNION TLPCE|0.0000
*|90|WATTS RE|2|835254|WATTS 009/909 1" UNION TLPCE|0.0000
*|90|WATTS RE|1|1139019|WATTS 009/M1/900 2"UNION TLPCE|0.0000
*|90|WATTS RE|1|1139026|WATTS 009 1 1/4" TAILPIECE|0.0000
*|90|WATTS RE|1|1140015|WATTS 009/909 3/4-1" UNION NUT|19.90
*|90|WATTS RE|1|35BFPRK|WATTS 900 1 1/2-2"RV SEAT KIT|66.70
*|90|WATTS RE|1|36BFPRK|WATTS 900 2 1/2-3" 1ST CK ASSY|0.0000
*|90|WATTS RE|1|37BFPRK|WATTS 900 4" 1ST CK ASSY|0.0000
*|90|WATTS RE|1|38BFPRK|WATTS 900 6" 1ST CK ASSY|0.0000
*|90|WATTS RE|1|39BFPRK|WATTS 900 2 1/2-3"2ND CK ASSY|0.0000
*|90|WATTS RE|1|40BFPRK|WATTS 900 4" 2ND CHECK ASSY|0.0000
*|90|WATTS RE|1|41BFPRK|WATTS 900 6" 2ND CHECK ASSY|0.0000
*|90|WATTS RE|1|533A|WATTS 800M3 1/2-3/4"VENT SPG|2.40
*|90|WATTS RE|1|56A53|WATTS 909 2 1/2-3"CVR BLT FINE|4.30
*|90|WATTS RE|1|5E140|WATTS U009A 1 1/2" ADAPT NUT|66.40
*|90|WATTS RE|1|5F140|WATTS U009A 2"END ADAPT NUT|91.80
*|90|WATTS RE|1|604Y101|WATTS 800MC 1/2-3/4" TC O'RNG|0.50
*|90|WATTS RE|1|643A|WATTS 800M2 1" VENT SPG|3.50
*|90|WATTS RE|1|800BA42|WATTS 800M SPRING RET|17.10
*|90|WATTS RE|1|800BB21|WATTS 800M TEST COCK|64.30
*|90|WATTS RE|2|800CA101|WATTS 800M4 1" FLOAT O'RING|1.70
*|90|WATTS RE|2|900D24|WATTS 909 3/4-1"RV COVER BOLT|2.20
*|90|WATTS RE|2|900FA24|WATTS 9092 1/2-3"CK CVR BOLT|3.00
*|90|WATTS RE|2|900H116|WATTS 900 3" #1 CK SEAT|0.0000
*|90|WATTS RE|2|900H36-1|WATTS 900 3" #2 CK SEAT|0.0000
*|90|WATTS RE|2|900J116|WATTS 900 4" #1 CK SEAT|0.0000
*|90|WATTS RE|2|900J36-1|WATTS 900 4" #2 CK SEAT|0.0000
*|90|WATTS RE|2|909-CK1125|WATTS 909 1 1/4-2"#1 CK ASSY|0.0000
*|90|WATTS RE|2|909-CK2125|WATTS 909 1 1/4-2"#2 CK ASSY|0.0000
*|90|WATTS RE|2|909A24|WTS 909 3/4-1"SHT RVCVR BOLT|2.20
*|90|WATTS RE|2|909A37|WATTS 709/909 3/4-1" CK DISC|4.10
*|90|WATTS RE|2|909E24|WTS 909 1 1/4-2"SHT RV CVR BLT|1.90
*|90|WATTS RE|2|909F37|WATTS 709/909 1 1/4-2" CK DISC|7.00
*|90|WATTS RE|3|909L24|WATTS 909 8-10"RV CVR BOLT|21.60
*|90|WATTS RE|3|909PC-CK1075|WATTS 909PC 3/4-1"#1 CK ASSY|78.30
*|90|WATTS RE|3|909PC-CK1125|WATTS 909PC 1 1/4-2" #1CK ASSY|0.0000
*|90|WATTS RE|3|909PC-CK2075|WATTS 909PC 3/4-1"#2CK ASSY|73.20
*|90|WATTS RE|3|909PC-CK2125|WATTS 909PC 1 1/4-2"#2 CK ASSY|0.0000
*|90|WATTS RE|3|995BA140|WATTS 995 1/2-1"RV BODY NUT|14.60
*|90|WATTS RE|3|995BA3|WATTS 995 1/2-1"R V COVER|18.10
*|90|WATTS RE|3|995BC1|WATTS 995 1/2-1"R V BODY|28.10
*|90|WATTS RE|3|99CA27|WATTS 009 3/4-1" RV STEM|0.0000
*|90|WATTS RE|3|99CA50|WATTS 009 3/4-1"RV DISC WASHER|0.81
*|90|WATTS RE|3|99CB20|WATTS 009 3/4-1" RV DIAPH|24.60
*|90|WATTS RE|3|99FA20|WATTS 009 1 1/4-2"RV DIAPH|11.30
*|90|WATTS RE|3|99FA27|WATTS 009 1 1/4-2"RV STEM|0.0000
*|90|WATTS RE|3|99FB38|WATTS 009 1 1/4-2"RV DISC|0.0000
*|90|WATTS RE|3|SA909C37|WATTS 909 3/4-1" RV DISC|0.0000
*|90|WATTS RE|3|SA909C38|WATTS 709/909 3/4-1"CK HLDR|96.40
*|90|WATTS RE|3|SA909E38|WATTS 709/909 1 1/4-2" CK HLDR|0.0000
*|90|WATTS RE|3|SA909F38|WATTS 909 1 1/4-2"RV DISC|0.0000
*|90|WATTS RE|3|SA909G38|WATTS 909 2 1/2-3"RV DISC|0.0000
*|90|WATTS RE|3|SA909M38|WATTS 909/909M1 4-10"RV DISC|0.0000
