PN,Price,MFR_NAME,Description
MID5802,609.102,Steve Manufacturing,MIDWEST 845 2 VALVE TEST KIT
MID3907,5.928,Steve Manufacturing,MIDWEST 845 3 VALVE TEST KIT
MID9071,262.314,Steve Manufacturing,MIDWEST 845 5 VALVE TEST KIT
MID0435,16.896,Steve Manufacturing,MIDWEST 845 5-NV NON-POTABLE
MID9415,4.6297,Steve Manufacturing,MIDWEST FTR ELEMENT KIT (1)
MID1801,10.317,Steve Manufacturing,MIDWEST SHORT HOSE W/FTR-1
1/47771,24.6194,Steve Manufacturing,"1/4"" NEEDLE VALVE"
BLE0929,51.9506,Steve Manufacturing,BLEED OFF NEEDLE VALVE ASSY
1/42689,0.15548,Steve Manufacturing,"1/4"" PLASTIC PLUG"
1/26234,0.3157,Steve Manufacturing,"1/2"" PLASTIC PLUG"
3/43653,0.40878,Steve Manufacturing,"3/4"" PLASTIC PLUG"
TES0326,68.124,Steve Manufacturing,TEST HOSE SET 3'
TES7526,29.376,Steve Manufacturing,TEST HOSE SET 5'
WAT4756,629,Steve Manufacturing,WATTS TK99E TEST KIT
MID9927,4.0848,Steve Manufacturing,"MIDW QUICK CONN ADAPT 3/4"" (3)"
WAT9394,93.469,Steve Manufacturing,WATTS TK7 TEST KIT
WAT1643,701.4,Steve Manufacturing,WATTS TK9A TEST KIT
FEB8501,71.478,Steve Manufacturing,"FEBCO LF825YA 1 1/2""END ADAPT"
FEB2401,141.726,Steve Manufacturing,"FEBCO LF825YA 2""END ADAPT"
FEB3182,30.5588,Steve Manufacturing,"FEBCO LF825YA 3/4""END ADAPT"
FEB1835,69.08,Steve Manufacturing,"FEBCO LF825YA 1""END ADAPT"
FEB1572,8.5162,Steve Manufacturing,"FEBCO LF 1/2"" BALL VALVE"
FEB1611,7.8223,Steve Manufacturing,"FEBCO LF 3/4""BALL VALVE"
FEB6954,30.0672,Steve Manufacturing,"FEBCO LF 1""BALL VALVE"
FEB6032,36.9639,Steve Manufacturing,"FEBCO LF 1 1/4""BALL VALVE"
FEB0899,3.7884,Steve Manufacturing,"FEBCO LF 1 1/2""BALL VALVE"
FEB3501,52.528,Steve Manufacturing,"FEBCO LF 2""BALL VALVE"
FEB1515,0.4422,Steve Manufacturing,"FEBCO LF 3/4""TPD BALL VALVE"
FEB2388,22.6038,Steve Manufacturing,"FEBCO LF 1""TPD BALL VALVE"
FEB8428,50.1916,Steve Manufacturing,"FEBCO LF 1 1/4""TPD BALL VALVE"
FEB8565,43.5064,Steve Manufacturing,"FEBCO LF 1 1/2""TPD BALL VALVE"
FEB9717,111.853,Steve Manufacturing,"FEBCO LF 2""TPD BALL VALVE"
FEB8468,1.2816,Steve Manufacturing,"FEBCO LF 1/8 X 1/4""TEST COCK"
FEB0047,0.9968,Steve Manufacturing,"FEBCO LF 1/4"" TEST COCK"
FEB5404,8.0782,Steve Manufacturing,"FEBCO LF 1/2""TPD BALL VALVE"
FEB7037,12.551,Steve Manufacturing,"FEBCO LF850-6 2 1/2-3""CK CVR"
FEB3827,166.13,Steve Manufacturing,"FEBCO LF850-6 4"" CK COVER"
FEB8949,90.736,Steve Manufacturing,"FEBCO LF850-6 6"" CK COVER"
FEB5414,10.2655,Steve Manufacturing,"FEBCO LF825Y 3/4-1"" RV SEAT KT"
FEB1765,51.3906,Steve Manufacturing,"FEBCO LF825Y 1 1/2-2""RV SEATKT"
FBC6162,35.4438,Steve Manufacturing,"FBCO LF825Y 3/4-1 1/4""CK SEAT"
FBC4193,28.168,Steve Manufacturing,"FBCO LF825Y 1 1/2-2""CK SEAT KT"
FEB2416,19.234,Steve Manufacturing,"FEBCO LF860 1/2-1""RV STEM ASSY"
FEB6628,237.475,Steve Manufacturing,"FEBCO LF860 1 1/4-2""RV STEMASY"
FBC9696,21.112,Steve Manufacturing,"FBCO LF850-6-7-8 2 1/2-3""DSHLD"
FBC4051,118.096,Steve Manufacturing,"FBCO LF850-6-7-8 4""DISC HLDR"
FBC4878,148.64,Steve Manufacturing,"FBCO LF850-6-7-8 6""DISC HLDR"
FBC0434,91.179,Steve Manufacturing,"FBCO LF850-6-7-8 8-10""DSC HLDR"
FBC2111,25.3,Steve Manufacturing,"FBCO LF850-6-7-8 2 1/2-3""SPGMD"
FBC0171,32.4715,Steve Manufacturing,"FBCO LF850-6-7-8 4""SPG MODULE"
FBC1061,97.755,Steve Manufacturing,"FBCO LF850-6-7-8 6""SPG MODULE"
FBC9636,85.144,Steve Manufacturing,"FBCO LF850-6-7-8 8-10""SPG MODL"
FBC3631,38.5764,Steve Manufacturing,"FBCO LF856-6-7-8 2 1/2-3""#2SPG"
FBC9859,38.732,Steve Manufacturing,"FBCO LF856-6-7-8 4""#2 SPG MOD"
FBC3555,100.044,Steve Manufacturing,"FBCO LF856-6-7-8 6""#2 SPG MOD"
FBC0663,86.1,Steve Manufacturing,"FBCO LF856-6-7-8 8-10""#2SPGMOD"
FBC3034,28.842,Steve Manufacturing,"FBCO LF850-6-7-8 2 1/2-3""CKASY"
FEB0145,465.341,Steve Manufacturing,"FEBCO LF850-6-7-8 4""CK ASSY"
FEB1332,186.138,Steve Manufacturing,"FEBCO LF850-6-7-8 6""CK ASSY"
FEB8245,925.12,Steve Manufacturing,"FEBCO LF850-6-7-8 8-10""CK ASSY"
FBC6557,435.558,Steve Manufacturing,"FBCO LF856-6-7-8 2 1/2-3""CKASY"
FEB6947,430.234,Steve Manufacturing,"FEBCO LF856-6-7-8 4""CK ASSY"
FEB4023,126.071,Steve Manufacturing,"FEBCO LF856-6-7-8 6""CK ASSY"
FEB4011,856.8,Steve Manufacturing,"FEBCO LF856-6-7-8 8-10""CK ASSY"
FBC2984,153.197,Steve Manufacturing,"FBCO LF850-6-7-8 2 1/2-3""SEAT"
FEB7763,17.143,Steve Manufacturing,"FEBCO LF850-6-7-8 4""SEAT ASSY"
FEB5295,112.84,Steve Manufacturing,"FEBCO LF850-6-7-8 6""SEAT ASSY"
FEB0317,52.976,Steve Manufacturing,"FEBCO LF850-6-7-8 8-10""SEATASY"
FBC8611,11.438,Steve Manufacturing,"FBCO LF850-6-7-8 2 1/2-3""CKRBR"
FBC7589,66.1012,Steve Manufacturing,"FBCO LF850-6-7-8 4""CK RBR KIT"
FBC2409,39.3648,Steve Manufacturing,"FBCO LF850-6-7-8 6""CK RBR KIT"
FBC0469,93.15,Steve Manufacturing,"FBCO LF850-6-7-8 8-10""CK RBRKT"
FEB7077,1408,Steve Manufacturing,"FEBCO LF880 10""#2CK ASSY"
FEB1415,93.462,Steve Manufacturing,"FEBCO LF860-8 2 1/2-3""#1 SPG"
FEB8011,58.316,Steve Manufacturing,"FEBCO LF860-8 4""#1 SPG MOD"
FEB9657,96.552,Steve Manufacturing,"FEBCO LF860-8 6"" #1 SPG MOD"
FEB8688,37.35,Steve Manufacturing,"FEBCO LF860-8 8-10""#1 SPG MOD"
FBC2401,126.721,Steve Manufacturing,"FBCO LF860-8 2 1/2-3""#1CK ASSY"
FEB6049,10.089,Steve Manufacturing,"FEBCO LF860-8 4""#1 CK ASSY"
FEB7732,9.68,Steve Manufacturing,"FEBCO LF860-8 6""#1 CK ASSY"
FEB4933,999.53,Steve Manufacturing,"FEBCO LF860-8 8-10""#1CK ASSY"
FBC7919,78.88,Steve Manufacturing,"FBCO LF860-8 2 1/2-3""RBR RPRKT"
FEB9886,46.314,Steve Manufacturing,"FEBCO LF860-8 4""RBR RPR KIT"
FEB5478,24.78,Steve Manufacturing,"FEBCO LF860-8 6""RBR RPR KIT"
FEB8328,45.704,Steve Manufacturing,"FEBCO LF860-8 8-10""RBR RPR KIT"
FEB4217,1705.26,Steve Manufacturing,"FEBCO LF880 10""#1 CK ASSY"
FEB6767,34.7967,Steve Manufacturing,"FEBCO LF860-8 2 1/2-10""RVRBRKT"
FBC5316,119.316,Steve Manufacturing,"FBCO LF860-8 2 1/2-10""RV REPAR"
FEB1103,447.752,Steve Manufacturing,"FEBCO LF860 2 1/2-10""RV ASSY"
FEB7192,342.54,Steve Manufacturing,"FEBCO LF880 2 1/2-10""RV ASSY"
FBC2161,48.5553,Steve Manufacturing,"FBCO LF876 2 1/2-3""#2CKSPG MOD"
FEB0976,69.6258,Steve Manufacturing,"FEBCO LF876 4""#2CK SPG MODULE"
FEB8503,60.393,Steve Manufacturing,"FEBCO LF876 6""#2CK SPG MODULE"
FEB6834,51.12,Steve Manufacturing,"FEBCO LF876 8""#2CK SPG MODULE"
FBC2449,77.604,Steve Manufacturing,"FBCO LF876 2 1/2-3""#2CK ASSY"
FEB4591,134.75,Steve Manufacturing,"FEBCO LF876 4""#2CK ASSY"
FEB5222,494.073,Steve Manufacturing,"FEBCO LF876  6""#2CK ASSY"
FEB3795,279.63,Steve Manufacturing,"FEBCO LF876 8""#2CK ASSY"
FEB8735,14.025,Steve Manufacturing,"FEBCO LF825Y 3/4-1"" CHECK CAP"
FEB1248,12.5172,Steve Manufacturing,"FEBCO LF825Y 1 1/2-2""CK CAP"
FEB2055,5.6544,Steve Manufacturing,"FEBCO LF850/860 1/2-3/4""CK CVR"
FEB5647,13.8,Steve Manufacturing,"FEBCO LF850/860 1""CK COVER"
FEB2602,28.5056,Steve Manufacturing,"FEBCO LF850/860 1 1/4-2""CK CVR"
FEB0744,60.8235,Steve Manufacturing,"FEBCO LF825Y 3/4-1""RV COVER"
FEB8482,106.786,Steve Manufacturing,"FEBCO LF825Y 1 1/2-2""RV COVER"
FEB2751,14.9326,Steve Manufacturing,"FEB LF DET ASSY BP HOSE 2.5-4"""
FEB2775,22.9755,Steve Manufacturing,"FEB LF DET ASSY BP HOSE 6-10"""
FEB3118,33.7335,Steve Manufacturing,"FEBCO 619 3/4""BYPASS RBR RPRKT"
FEB5209,61.35,Steve Manufacturing,"FEBCO 619 3/4""BYPASS CHECKASSY"
FB 6633,17.8374,Steve Manufacturing,"FB LF860/80 2.5-10""RVSEAT W/OR"
A R6605,5.886,Steve Manufacturing,"A R I DC500 1 1/4-2""CVR O'RING"
A R5562,6.3,Steve Manufacturing,"A R I DC500 1/2-1""COVER O'RING"
A R2913,9.4608,Steve Manufacturing,"A R I DC/RP 1/2-1""CK RETAINER"
A R8222,3.078,Steve Manufacturing,"A R I DC500 1 1/4-2""RETAINER"
A R2892,22.4874,Steve Manufacturing,"A R I RP500 1/2-1""AIR GAPDRAIN"
A R0505,2.6676,Steve Manufacturing,"A R I RP500 1 1/4-2""AIR GAPDRN"
A R0826,15.8202,Steve Manufacturing,"A R I RP500 1/2-1""RV SPRING"
A R6172,3.663,Steve Manufacturing,"A R I RP500 1 1/4-2""RV SPRING"
A R6498,10.872,Steve Manufacturing,"A R I DC500 1/2-1""#1 CK ASSY"
A R8995,21.492,Steve Manufacturing,"A R I DC500 1 1/4-2""#1CK ASSY"
A R7203,36.666,Steve Manufacturing,"A R I DC500 1/2-1""CK COVER"
A R0884,34.4736,Steve Manufacturing,"A R I DC500 1 1/4-2""COVER ASSY"
A R3774,3.36,Steve Manufacturing,"A R I DC500 1/2-1""RBR RPR KIT"
A R4118,18.981,Steve Manufacturing,"A R I DC500 1 1/4-2""RBR RPRKIT"
A R9417,7.9344,Steve Manufacturing,"A R I DC 1/2-1""COMPLETE RPRKIT"
A R5375,86.632,Steve Manufacturing,"A R I DC 1 1/4-2""COMPLT RPRKIT"
A R1142,8.172,Steve Manufacturing,"A R I RP500 1/2-1""#1 CK ASSY"
A R3229,24.444,Steve Manufacturing,"A R I DC/RP 1/2-1""#2 CK ASSY"
A R1219,5.67,Steve Manufacturing,"A R I RP500 1 1/4-2""#1CK ASSY"
A R3243,21.384,Steve Manufacturing,"A R I DC/RP 1 1/4-2""#2CK ASSY"
A R6207,48.654,Steve Manufacturing,"A R I RP500 1/2-1""COVER ASSY"
A R5511,30.2016,Steve Manufacturing,"A R I RP500 1 1/4-2""COVER ASSY"
A R8863,11.7468,Steve Manufacturing,"A R I DC/RP 1""END ADAPT ASSY"
A R2244,3.0888,Steve Manufacturing,"A R I DC/RP 2""END ADAPT ASSY"
A R6084,19.4688,Steve Manufacturing,"A R I DC/RP 1 1/2""END ADAPT"
A R8535,20.1474,Steve Manufacturing,"A R I DC/RP 1 1/4""END ADAPT"
A R6014,12.1212,Steve Manufacturing,"A R I DC/RP 3/4""END ADAPT ASSY"
A R5109,11.9106,Steve Manufacturing,"A R I DC/RP 1/2""END ADAPT ASSY"
A R2215,19.764,Steve Manufacturing,"A R I RP500 1/2-1""RBR RPR KIT"
A R8373,0.5712,Steve Manufacturing,"A R I RP500 1 1/4-2""RBR RPRKIT"
A R2331,8.496,Steve Manufacturing,"A R I RP 1 1/4-2""RV RBR RPRKIT"
A R4302,16.848,Steve Manufacturing,"A R I RP 1/2-1""RV RBR RPR KIT"
A R2945,51.1872,Steve Manufacturing,"A R I RP 1/2-1""RV STEM W/SPG"
A R1253,46.4832,Steve Manufacturing,"A R I RP 1 1/4-2""RV STEM W/SPG"
A R9731,103.356,Steve Manufacturing,"A R I RP 1/2-1""COMPLETE RPRKIT"
A R6211,137.532,Steve Manufacturing,"A R I RP 1 1/4-2""COMPLT RPRKIT"
A R1713,10.4328,Steve Manufacturing,"A R I DC/RP 1/2-1""END CLAMP"
A R9786,12.6504,Steve Manufacturing,"A R I DC/RP 1 1/4-2""END CLAMP"
WKN0419,183.816,Steve Manufacturing,"WKNS 350AST/375AST 2.5-3""COVER"
WKN7909,37.6134,Steve Manufacturing,"WKNS 350AST 2 1/2-6""BTM CVRPLT"
WKN3619,70.994,Steve Manufacturing,"WKNS 350AST/375AST 6"" COVER"
WKN0102,48.0625,Steve Manufacturing,"WKNS 350AST 8-10""BTM CVR PLATE"
WKN6581,191.52,Steve Manufacturing,"WKNS LF 375XL 2 1/2-6""RV COVER"
WKN5136,15.15,Steve Manufacturing,"WKNS LF 375XL 2 1/2-6""RV ASSY"
WKN8524,5.306,Steve Manufacturing,"WKNS 375 8-12""LF RV COVER"
WKN0134,537.66,Steve Manufacturing,"WKNS LEADFREE 375XL 8-10""RVASY"
WKN6794,31.7929,Steve Manufacturing,WKNS LEAD FREE 450 COVER PLATE
WKN5842,3.483,Steve Manufacturing,"WKNS 475 4-6""RV ELBOW"
WKN3995,170.829,Steve Manufacturing,"WKNS 475 8-10""RV ELBOW"
WLK1372,56.1184,Steve Manufacturing,"WLKNS 350 2 1/2-6"" BTM CVR PLT"
WKN9088,7.9032,Steve Manufacturing,"WKNS LEAD FREE 1/2""TPD BAL VLV"
WKN4633,13.48,Steve Manufacturing,"WKNS LEAD FREE 3/4""TPD BL VLV"
WKN3568,17.4862,Steve Manufacturing,"WKNS LEAD FREE 1""TPD BALL VLV"
WKN6765,50.5648,Steve Manufacturing,"WKNS LEAD FREE 1 1/4""TPD BLVLV"
WKN7756,11.346,Steve Manufacturing,"WKNS LEAD FREE 1 1/2"" BALL VLV"
WKN7479,156.415,Steve Manufacturing,"WKNS LEAD FREE 2""TPD BALL VALV"
WKN1274,51.5424,Steve Manufacturing,"WKNS LEAD FREE 3/4""TPD UN B V"
WKN0035,84.7466,Steve Manufacturing,"WKNS LEAD FREE 1""TPD UNION B V"
WKN3082,71.916,Steve Manufacturing,"WKNS LEAD FREE 1 1/4""TPD UN BV"
WKN9774,85.417,Steve Manufacturing,"WKNS LEAD FREE 1 1/2""TPD UN BV"
WKN7291,244.16,Steve Manufacturing,"WKNS LEAD FREE 2""TPD UNION B V"
WKN8419,45.3828,Steve Manufacturing,"WKNS LEAD FREE 3/4""UNION B VLV"
WKN1257,56.8451,Steve Manufacturing,"WKNS LEAD FREE 1""UNION BALLVLV"
WKN3954,150.406,Steve Manufacturing,"WKNS LEAD FREE 1 1/4""UNION B V"
WKN5913,54,Steve Manufacturing,"WKNS LEAD FREE 1 1/2""UNION B V"
WKN9803,277.68,Steve Manufacturing,"WKNS LEAD FREE 2""UNION BALLVLV"
WKN5029,11.4675,Steve Manufacturing,"WKNS LEAD FREE 1/2"" BALL VALVE"
WKN6364,15.914,Steve Manufacturing,"WKNS LEAD FREE 3/4"" BALL VALVE"
WKN5683,43.3998,Steve Manufacturing,"WKNS LEAD FREE 1 1/4""BALL VLV"
WKN2815,72.891,Steve Manufacturing,"WKNS LEAD FREE 1 1/2""BALL VLV"
WKN0104,2.4192,Steve Manufacturing,"WKNS LEAD FREE 1"" BALL VALVE"
WKN3498,8.319,Steve Manufacturing,"WKNS LEAD FREE 2"" BALL VALVE"
WKN9506,1.1,Steve Manufacturing,"WKNS LF950/975XL2 3/4-1""CK CAP"
WKN1626,71.53,Steve Manufacturing,"WKNS LF 950/975XL2 1 1/4-2""CAP"
WKN8052,42.2148,Steve Manufacturing,"WKNS LF 975XL2 1/4-1/2""RV CVR"
WKN3172,29.6296,Steve Manufacturing,"WKNS LF 975XL2 1/4-1/2""CK CVR"
WKN9762,54.0124,Steve Manufacturing,"WKNS LF 975XL2 3/4-1""RV COVER"
WKN4354,68.2344,Steve Manufacturing,"WKNS LF 975XL2 1 1/4-2""RV CVR"
WKN3558,96.4035,Steve Manufacturing,"WKNS LF 350/375 1/2""BLKHD FTG"
WKN7878,63.84,Steve Manufacturing,"WKNS LF 350/375 3/4""BLKHD FTG"
WKN6862,97.242,Steve Manufacturing,"WKNS LF 350/375 3/4""BLKHD FTG"
WKN2942,52.2046,Steve Manufacturing,"WKNS 375XL 1""#1 INTEGRAL BV"
WKN9948,27.7866,Steve Manufacturing,"WKNS 375XL 1"" #2 INTEGRAL BV"
WKN4087,11.48,Steve Manufacturing,"WKNS 375XL 1 1/2""#1 INTGRL BV"
WKN2613,129.78,Steve Manufacturing,"WKNS 375XL 1 1/2""#2 INTGRL BV"
WKN4238,65.52,Steve Manufacturing,"WKNS 375XL 1 1/4""#1 INTGRL BV"
WKN6825,69.554,Steve Manufacturing,"WKNS 375XL 1 1/4""#2 INTGRL BV"
WKN6143,81.618,Steve Manufacturing,"WKNS 950/975XL2 1.25-2""CK CAP2"
WKN9244,139.018,Steve Manufacturing,"WKNS 975XL2 1.25-2""RV COVERKIT"
WKN6932,34.4568,Steve Manufacturing,"WKNS 375XL 1/2""#1 INTEGRAL BV"
WKN8708,14.1512,Steve Manufacturing,"WKNS 375XL 1/2""#2 INTEGRAL BV"
WKN4943,28.9104,Steve Manufacturing,"WKNS 975XL2 1/4-1/2""RV CVR KIT"
WKN6577,139.776,Steve Manufacturing,"WKNS 375XL 2""#1 INTEGRAL BV"
WKN4186,73.84,Steve Manufacturing,"WKNS 375XL 2""#2 INTEGRAL BV"
WKN5539,26.096,Steve Manufacturing,"WKNS 350 2 1/2-6""COVER PLATEKT"
WKN4846,16.9335,Steve Manufacturing,"WKNS 375AST 2 1/2-6""RV HOSEKIT"
WKN8995,3.5376,Steve Manufacturing,"WKNS 450 4-6""COVER PLATE KIT"
WKN1411,790.03,Steve Manufacturing,"WKNS 475 2 1/2-6""RV ASSY W/ELL"
WKN5525,12.6801,Steve Manufacturing,"WKNS 375 2 1/2-3""RV HOSE KIT"
WKN4072,205.52,Steve Manufacturing,"WKNS 375 2 1/2-6""RV ASSY"
WKN1157,45.2505,Steve Manufacturing,"WKNS 375XL 3/4""#1 INTEGRAL BV"
WKN9696,51.5168,Steve Manufacturing,"WKNS 375XL 3/4""#2 INTEGRAL BV"
WKN0949,34.95,Steve Manufacturing,"WKNS 950/975XL2 3/4-1""CK CAP 2"
WKN3039,70.62,Steve Manufacturing,"WKNS 975XL2 3/4-1""RV COVER KIT"
WKN6871,35.7048,Steve Manufacturing,"WKNS 975XL2 1/4-1/2""RV CVR KIT"
WKN6733,27.9792,Steve Manufacturing,"WKNS 350AST 2 1/2-6""CVR PLT KT"
WKN6611,30.794,Steve Manufacturing,"WKNS 475STR 4"" RV ELBOW KIT"
WKN5644,11.1381,Steve Manufacturing,"WKNS 475ST 4""RV ELBOW KIT"
WIL5841,15.5025,Steve Manufacturing,"WILKINS 375 4"" RV HOSE"
WKN0368,4.4835,Steve Manufacturing,"WKNS LEAD FREE 500XL 1/2""RPRKT"
WKN0588,19.453,Steve Manufacturing,"WKNS LEAD FREE 500XL 3/4""RPRKT"
WKN6985,3.3759,Steve Manufacturing,"WKNS LEAD FREE 500XL 1""RPR KIT"
WKN7385,25.1836,Steve Manufacturing,"WKNS LF 500XL 1 1/4"" RPR KIT"
WKN0951,61.4656,Steve Manufacturing,"WKNS LEAD FREE 500XL 1 1/2""RPR"
WKN4948,74.7486,Steve Manufacturing,"WKNS LEAD FREE 500XL 2""RPR KIT"
WKN8438,37.054,Steve Manufacturing,"WKNS LEAD FREE 500XL 2 1/2""RPR"
WKN1096,250.099,Steve Manufacturing,"WKNS LEAD FREE 500XL 3""RPR KIT"
WKN5275,28.836,Steve Manufacturing,"WKNS 475STR 6""RV ELBOW KIT"
WKN0265,66.0156,Steve Manufacturing,"WKNS 475ST 6""RV ELBOW KIT"
WIL6016,62.56,Steve Manufacturing,"WILKINS 375 6"" RV HOSE KIT"
WIL8381,34.5939,Steve Manufacturing,"WILKINS 375 6""RV HOSE"
WKN0308,5.0085,Steve Manufacturing,"WKNS LEAD FREE 600XL 1/2""RPRKT"
WKN2502,5.83,Steve Manufacturing,"WKNS LEAD FREE 600XL 3/4""RPRKT"
WKN3669,14.0532,Steve Manufacturing,"WKNS LEAD FREE 600XL 1""RPR KIT"
WKN7925,22.9878,Steve Manufacturing,"WKNS LEAD FREE 600XL 1 1/4""RPR"
WKN5109,50.6566,Steve Manufacturing,"WKNS LEAD FREE 600XL 1 1/2""RPR"
WKN5832,16.0875,Steve Manufacturing,"WKNS LEAD FREE 600XL 2""RPR KIT"
WKN7773,41.5716,Steve Manufacturing,"WKNS 350 8-10""COVER PLATE KIT"
WKN5111,842.33,Steve Manufacturing,"WKNS 4758-10""RV ASSY W/ELBOW"
WKN4038,457.002,Steve Manufacturing,"WKNS 475STR 8-10""RV ELBOW KIT"
WKN5973,53.07,Steve Manufacturing,"WKNS 475 8-10""RV ELBOW KIT"
WIL4693,304.32,Steve Manufacturing,"WILKINS 375 8-10""RV ASSY"
WIL8832,30.8328,Steve Manufacturing,"WILKINS 375 8-10""RV HOSE"
WIL8783,0.2115,Steve Manufacturing,"WILKINS LF 1/8"" TEST COCK"
WIL6524,3.1275,Steve Manufacturing,"WILKINS LF 1/4"" TEST COCK"
WIL0393,16.1445,Steve Manufacturing,"WILKINS LF 1/8"" SAE TEST COCK"
WIL4255,8.2485,Steve Manufacturing,"WILKINS LF 1/4"" SAE TEST COCK"
WKN3288,5.3,Steve Manufacturing,"WKNS LF 350/375 1/2""BLKHD FTG"
WAT0463,1190.28,Steve Manufacturing,"WATTS LF909 2 1/2-3""RV BODY"
WAT2903,224.79,Steve Manufacturing,"WATTS LF909 2 1/2-3""RV COVER"
WAT3366,34.606,Steve Manufacturing,"WATTS LF909 4-6""RV STEM"
WTS5591,0.864,Steve Manufacturing,"WTS 009 2 1/2-3""CVR FLOW TUBE"
WAT7056,244.348,Steve Manufacturing,"WATTS LF009 2 1/2-3"" RV STEM"
WAT0225,1.036,Steve Manufacturing,"WATTS LF009 2 1/2-3""RV UPR GDE"
WAT6707,314.43,Steve Manufacturing,"WATTS LF007 2 1/2-3""#1CK ASSY"
WAT7227,334.356,Steve Manufacturing,"WATTS LF007 2 1/2-3""#2CK ASSY"
WTS1275,458.72,Steve Manufacturing,"WTS LF007DCDA 2 1/2-3""#1CKASSY"
WTS5449,85.377,Steve Manufacturing,"WTS LF007DCDA 2 1/2-3""#2CKASSY"
WAT6919,47.0346,Steve Manufacturing,"WATTS LF007M1 3/4-1""COVER KIT"
WAT0207,1.3202,Steve Manufacturing,"WATTS LF007M2/M3 3/4""COVER KIT"
WAT8894,20.6752,Steve Manufacturing,"WATTS LF009 1/4-1/2""COVER KIT"
WAT4347,94.82,Steve Manufacturing,"WATTS LF009 2 1/2-3""#1CK ASSY"
WAT7732,105.336,Steve Manufacturing,"WATTS LF009 2 1/2-3""#2CK ASSY"
WAT9274,9.454,Steve Manufacturing,"WATTS LF009 2 1/2-3""RBR RPR KT"
WAT1722,35.086,Steve Manufacturing,"WATTS LF009 2 1/2-3""RV RBR KIT"
WAT9703,341.28,Steve Manufacturing,"WATTS LF009 2 1/2-3""TOTL RPRKT"
WAT7292,153.532,Steve Manufacturing,"WATTS LF009 2 1/2-3""RV TOTALKT"
WAT7994,40.9968,Steve Manufacturing,"WATTS LF009M2 1""COVER KIT"
WAT4827,88.816,Steve Manufacturing,"WATTS LF009M2 1 1/4-1 1/2""CVR"
WAT4429,6.426,Steve Manufacturing,"WATTS LF009M2 2""COVER KIT"
WAT2315,52.7712,Steve Manufacturing,"WATTS LF009M2/M3 3/4""COVER KIT"
WAT1221,1002.24,Steve Manufacturing,"WATTS LF709 10""SGL CK ASSY"
WAT5151,25.34,Steve Manufacturing,"WATTS LF709 1 1/2-2""SGLCK ASSY"
WAT3089,355.134,Steve Manufacturing,"WATTS LF709 2 1/2-3""SGLCK ASY"
WAT8374,136.53,Steve Manufacturing,"WATTS LF709 4""SGL CK ASSY"
WAT3133,89.04,Steve Manufacturing,"WATTS LF709 6""SGL CK ASSY"
WAT7158,100.88,Steve Manufacturing,"WATTS LF709 8""SGL CK ASSY"
WAT2459,13.9097,Steve Manufacturing,"WATTS LF709 1 1/2-2""RBR RPRKIT"
WAT3998,655.08,Steve Manufacturing,"WATTS LF709 10""CHECK SEAT"
WAT8989,109.802,Steve Manufacturing,"WATTS LF709 2 1/2-3""CHECK SEAT"
WAT7813,97.664,Steve Manufacturing,"WATTS LF709 4""CHECK SEAT"
WAT9785,181.159,Steve Manufacturing,"WATTS LF709 6""CHECK SEAT"
WAT5621,126.768,Steve Manufacturing,"WATTS LF709 8""CHECK SEAT"
WAT8409,1319.5,Steve Manufacturing,"WATTS LF709DCDA 10""#1CK ASSY"
WAT3092,435.728,Steve Manufacturing,"WATTS LF709DCDA 3""#1CK ASSY"
WAT5498,110.044,Steve Manufacturing,"WATTS LF709DCDA 4""#1CK ASSY"
WAT2468,1156.76,Steve Manufacturing,"WATTS LF709DCDA 6""#1CK ASSY"
WAT6554,759.93,Steve Manufacturing,"WATTS LF709DCDA 8""#1CK ASSY"
WAT7147,15.36,Steve Manufacturing,"WATTS LF719 1/2""COVER KIT"
WAT2672,44.2092,Steve Manufacturing,"WATTS LF719 3/4""COVER KIT"
WAT2953,81.3174,Steve Manufacturing,"WATTS LF719 1""COVER KIT"
WAT0394,31.236,Steve Manufacturing,"WATTS LF719 1 1/4-1 1/2""CVRKIT"
WAT7646,116.848,Steve Manufacturing,"WATTS LF719 2"" COVER KIT"
WAT9648,26.8527,Steve Manufacturing,"WATTS LF719R10 1/2-3/4""CVR KIT"
WAT2653,36.9208,Steve Manufacturing,"WATTS LF909 3/4-1""#1CK CVR KIT"
WAT4894,54.3568,Steve Manufacturing,"WATTS LF909 3/4-1""#2CK CVR KIT"
WAT9319,57.1356,Steve Manufacturing,"WATTS LF909 1 1/4-2""CK CVR KIT"
WAT7253,302.94,Steve Manufacturing,WATTS LF909 10#1CK ASSY
WAT1382,179.297,Steve Manufacturing,"WATTS LF909 1 1/4-2""#1CK ASSY"
WAT4118,153.543,Steve Manufacturing,"WATTS LF909 2 1/2-3""#1CK ASSY"
WAT3875,507.65,Steve Manufacturing,"WATTS LF909 4""#1CK ASSY"
WAT3858,10.53,Steve Manufacturing,"WATTS LF909 6""#1CK ASSY"
WAT1568,1008.09,Steve Manufacturing,"WATTS LF909 8""#1CK ASSY"
WAT6832,869.13,Steve Manufacturing,"WATTS LF909 10""#2CK ASSY"
WAT6947,110.591,Steve Manufacturing,"WATTS LF909 1 1/4-2""#2CK ASSY"
WAT9813,468.776,Steve Manufacturing,"WATTS LF909 4""#2CK ASSY"
